,text,sentiment,word_count,stop_words,#tag,@,emails,emails_count,text_x_tokenized,text_x_lemmatized
797,out of commish for a few days in atl with fam  just saw the updates to the net website looks awesome,positive,21,10,0,0,[],0,"['out', 'of', 'commish', 'for', 'a', 'few', 'days', 'in', 'atl', 'with', 'fam', 'just', 'saw', 'the', 'updates', 'to', 'the', 'net', 'website', 'looks', 'awesome']","['out', 'of', 'commish', 'for', 'a', 'few', 'day', 'in', 'atl', 'with', 'fam', 'just', 'saw', 'the', 'update', 'to', 'the', 'net', 'website', 'look', 'awesome']"
798, awww that sucks  also when i finish uni you should totally have a mini housewarming yes work it around my schedule lol,negative,22,9,0,0,[],0,"['', 'awww', 'that', 'sucks', 'also', 'when', 'i', 'finish', 'uni', 'you', 'should', 'totally', 'have', 'a', 'mini', 'housewarming', 'yes', 'work', 'it', 'around', 'my', 'schedule', 'lol']","['', 'awww', 'that', 'suck', 'also', 'when', 'i', 'finish', 'uni', 'you', 'should', 'totally', 'have', 'a', 'mini', 'housewarming', 'yes', 'work', 'it', 'around', 'my', 'schedule', 'lol']"
799,at famous daves with my mom so hungry,neutral,8,4,0,0,[],0,"['at', 'famous', 'daves', 'with', 'my', 'mom', 'so', 'hungry']","['at', 'famous', 'daves', 'with', 'my', 'mom', 'so', 'hungry']"
800,i would vote for you miley but i live in ireland  youll be fine  good luck slnbye in irish  sorcha xxxx,positive,22,6,0,0,[],0,"['i', 'would', 'vote', 'for', 'you', 'miley', 'but', 'i', 'live', 'in', 'ireland', 'youll', 'be', 'fine', 'good', 'luck', 'slnbye', 'in', 'irish', 'sorcha', 'xxxx']","['i', 'would', 'vote', 'for', 'you', 'miley', 'but', 'i', 'live', 'in', 'ireland', 'youll', 'be', 'fine', 'good', 'luck', 'slnbye', 'in', 'irish', 'sorcha', 'xxxx']"
801,home for the nite sleeping on the pull out bed with maggie wishing it was durden  i got to find a apt,neutral,22,10,0,0,[],0,"['home', 'for', 'the', 'nite', 'sleeping', 'on', 'the', 'pull', 'out', 'bed', 'with', 'maggie', 'wishing', 'it', 'was', 'durden', 'i', 'got', 'to', 'find', 'a', 'apt']","['home', 'for', 'the', 'nite', 'sleeping', 'on', 'the', 'pull', 'out', 'bed', 'with', 'maggie', 'wishing', 'it', 'wa', 'durden', 'i', 'got', 'to', 'find', 'a', 'apt']"
802,ohsummer beginsyay  the fighting crying and stress has started with the kidsits only been 3 hrs since they got out,negative,20,7,0,0,[],0,"['ohsummer', 'beginsyay', 'the', 'fighting', 'crying', 'and', 'stress', 'has', 'started', 'with', 'the', 'kidsits', 'only', 'been', '3', 'hrs', 'since', 'they', 'got', 'out']","['ohsummer', 'beginsyay', 'the', 'fighting', 'cry', 'and', 'stress', 'ha', 'started', 'with', 'the', 'kidsits', 'only', 'been', '3', 'hr', 'since', 'they', 'got', 'out']"
803,i feel so deflated no more doggy,negative,7,2,0,0,[],0,"['i', 'feel', 'so', 'deflated', 'no', 'more', 'doggy']","['i', 'feel', 'so', 'deflated', 'no', 'more', 'doggy']"
804,sad about young love coming to an end  they were sooo cute together,neutral,13,4,0,0,[],0,"['sad', 'about', 'young', 'love', 'coming', 'to', 'an', 'end', 'they', 'were', 'sooo', 'cute', 'together']","['sad', 'about', 'young', 'love', 'coming', 'to', 'an', 'end', 'they', 'were', 'sooo', 'cute', 'together']"
805,omg really  i sowwy ill do it again -p i was tired when i did that this morning -p lol,negative,20,7,0,0,[],0,"['omg', 'really', 'i', 'sowwy', 'ill', 'do', 'it', 'again', 'p', 'i', 'was', 'tired', 'when', 'i', 'did', 'that', 'this', 'morning', 'p', 'lol']","['omg', 'really', 'i', 'sowwy', 'ill', 'do', 'it', 'again', 'p', 'i', 'wa', 'tired', 'when', 'i', 'did', 'that', 'this', 'morning', 'p', 'lol']"
806,owww back pain  hm walmart or no i could get cupcakes,negative,11,2,0,0,[],0,"['owww', 'back', 'pain', 'hm', 'walmart', 'or', 'no', 'i', 'could', 'get', 'cupcakes']","['owww', 'back', 'pain', 'hm', 'walmart', 'or', 'no', 'i', 'could', 'get', 'cupcake']"
807,i cant believe that you guys are gonna stay just one day here in rio de janeiro again,neutral,18,8,0,0,[],0,"['i', 'cant', 'believe', 'that', 'you', 'guys', 'are', 'gonna', 'stay', 'just', 'one', 'day', 'here', 'in', 'rio', 'de', 'janeiro', 'again']","['i', 'cant', 'believe', 'that', 'you', 'guy', 'are', 'gonna', 'stay', 'just', 'one', 'day', 'here', 'in', 'rio', 'de', 'janeiro', 'again']"
808,making my boyfriend look different  hes  cute no matter what 3,positive,11,2,0,0,[],0,"['making', 'my', 'boyfriend', 'look', 'different', 'hes', 'cute', 'no', 'matter', 'what', '3']","['making', 'my', 'boyfriend', 'look', 'different', 'he', 'cute', 'no', 'matter', 'what', '3']"
809,lol thx,positive,2,0,0,0,[],0,"['lol', 'thx']","['lol', 'thx']"
810,is working until 11 tonight  ,neutral,6,2,0,0,[],0,"['is', 'working', 'until', '11', 'tonight', '']","['is', 'working', 'until', '11', 'tonight', '']"
811,well there go my peace corps prospects,positive,7,2,0,0,[],0,"['well', 'there', 'go', 'my', 'peace', 'corps', 'prospects']","['well', 'there', 'go', 'my', 'peace', 'corp', 'prospect']"
812,rmbr the time when we torned for the night in sentosa i was the only one who didnt have to spit out the  3 unknown facts abt myself,neutral,29,15,0,0,[],0,"['rmbr', 'the', 'time', 'when', 'we', 'torned', 'for', 'the', 'night', 'in', 'sentosa', 'i', 'was', 'the', 'only', 'one', 'who', 'didnt', 'have', 'to', 'spit', 'out', 'the', '3', 'unknown', 'facts', 'abt', 'myself']","['rmbr', 'the', 'time', 'when', 'we', 'torned', 'for', 'the', 'night', 'in', 'sentosa', 'i', 'wa', 'the', 'only', 'one', 'who', 'didnt', 'have', 'to', 'spit', 'out', 'the', '3', 'unknown', 'fact', 'abt', 'myself']"
813, good idea ill have to remove all the old receipts tissue paper and other nonsense before i can take a pic,positive,21,9,0,0,[],0,"['', 'good', 'idea', 'ill', 'have', 'to', 'remove', 'all', 'the', 'old', 'receipts', 'tissue', 'paper', 'and', 'other', 'nonsense', 'before', 'i', 'can', 'take', 'a', 'pic']","['', 'good', 'idea', 'ill', 'have', 'to', 'remove', 'all', 'the', 'old', 'receipt', 'tissue', 'paper', 'and', 'other', 'nonsense', 'before', 'i', 'can', 'take', 'a', 'pic']"
814,whatever will be will be,neutral,5,3,0,0,[],0,"['whatever', 'will', 'be', 'will', 'be']","['whatever', 'will', 'be', 'will', 'be']"
815,wango tango good night all,neutral,5,1,0,0,[],0,"['wango', 'tango', 'good', 'night', 'all']","['wango', 'tango', 'good', 'night', 'all']"
816,im not in the best financial situation myself at the moment im beyond broke my money is spend as soon as i earn it atm,negative,25,12,0,0,[],0,"['im', 'not', 'in', 'the', 'best', 'financial', 'situation', 'myself', 'at', 'the', 'moment', 'im', 'beyond', 'broke', 'my', 'money', 'is', 'spend', 'as', 'soon', 'as', 'i', 'earn', 'it', 'atm']","['im', 'not', 'in', 'the', 'best', 'financial', 'situation', 'myself', 'at', 'the', 'moment', 'im', 'beyond', 'broke', 'my', 'money', 'is', 'spend', 'a', 'soon', 'a', 'i', 'earn', 'it', 'atm']"
817,hello you  you should totally go to the biggest shopping center in europe and we can go shopping together   ,neutral,20,8,0,0,[],0,"['hello', 'you', 'you', 'should', 'totally', 'go', 'to', 'the', 'biggest', 'shopping', 'center', 'in', 'europe', 'and', 'we', 'can', 'go', 'shopping', 'together', '']","['hello', 'you', 'you', 'should', 'totally', 'go', 'to', 'the', 'biggest', 'shopping', 'center', 'in', 'europe', 'and', 'we', 'can', 'go', 'shopping', 'together', '']"
818,fixing openbox theme a little,neutral,5,1,0,0,[],0,"['fixing', 'openbox', 'theme', 'a', 'little']","['fixing', 'openbox', 'theme', 'a', 'little']"
819,selling my laptop for cheap if anyones interested  17 toshiba 13gig ram,neutral,12,3,0,0,[],0,"['selling', 'my', 'laptop', 'for', 'cheap', 'if', 'anyones', 'interested', '17', 'toshiba', '13gig', 'ram']","['selling', 'my', 'laptop', 'for', 'cheap', 'if', 'anyones', 'interested', '17', 'toshiba', '13gig', 'ram']"
820,if recent experience is anything to go by i fear i might be going off indian food this is not good people not good,negative,24,6,0,0,[],0,"['if', 'recent', 'experience', 'is', 'anything', 'to', 'go', 'by', 'i', 'fear', 'i', 'might', 'be', 'going', 'off', 'indian', 'food', 'this', 'is', 'not', 'good', 'people', 'not', 'good']","['if', 'recent', 'experience', 'is', 'anything', 'to', 'go', 'by', 'i', 'fear', 'i', 'might', 'be', 'going', 'off', 'indian', 'food', 'this', 'is', 'not', 'good', 'people', 'not', 'good']"
821,i wish i wasnt all  bummed but i kinda am,positive,10,6,0,0,[],0,"['i', 'wish', 'i', 'wasnt', 'all', 'bummed', 'but', 'i', 'kinda', 'am']","['i', 'wish', 'i', 'wasnt', 'all', 'bummed', 'but', 'i', 'kinda', 'am']"
822,hey mitchel when will you be live again i didnt get a chance to call you,negative,16,7,0,0,[],0,"['hey', 'mitchel', 'when', 'will', 'you', 'be', 'live', 'again', 'i', 'didnt', 'get', 'a', 'chance', 'to', 'call', 'you']","['hey', 'mitchel', 'when', 'will', 'you', 'be', 'live', 'again', 'i', 'didnt', 'get', 'a', 'chance', 'to', 'call', 'you']"
823,looking at the sunshine out of my office window,neutral,9,5,0,0,[],0,"['looking', 'at', 'the', 'sunshine', 'out', 'of', 'my', 'office', 'window']","['looking', 'at', 'the', 'sunshine', 'out', 'of', 'my', 'office', 'window']"
824,back is sore should not have done that jump last night,negative,11,5,0,0,[],0,"['back', 'is', 'sore', 'should', 'not', 'have', 'done', 'that', 'jump', 'last', 'night']","['back', 'is', 'sore', 'should', 'not', 'have', 'done', 'that', 'jump', 'last', 'night']"
825,we are working,neutral,3,1,0,0,[],0,"['we', 'are', 'working']","['we', 'are', 'working']"
826,brides a la mode pow wow first thing this morning   this past weekends lovely wedding fresh in my mind pics soon,positive,21,4,0,0,[],0,"['brides', 'a', 'la', 'mode', 'pow', 'wow', 'first', 'thing', 'this', 'morning', 'this', 'past', 'weekends', 'lovely', 'wedding', 'fresh', 'in', 'my', 'mind', 'pics', 'soon']","['bride', 'a', 'la', 'mode', 'pow', 'wow', 'first', 'thing', 'this', 'morning', 'this', 'past', 'weekend', 'lovely', 'wedding', 'fresh', 'in', 'my', 'mind', 'pic', 'soon']"
827,just got my paycheck april bonus can b deposited 2day the rest gotta wait til mon,neutral,16,3,0,0,[],0,"['just', 'got', 'my', 'paycheck', 'april', 'bonus', 'can', 'b', 'deposited', '2day', 'the', 'rest', 'gotta', 'wait', 'til', 'mon']","['just', 'got', 'my', 'paycheck', 'april', 'bonus', 'can', 'b', 'deposited', '2day', 'the', 'rest', 'gotta', 'wait', 'til', 'mon']"
828,nope no way in to stop  just have to put up wiv it,neutral,13,8,0,0,[],0,"['nope', 'no', 'way', 'in', 'to', 'stop', 'just', 'have', 'to', 'put', 'up', 'wiv', 'it']","['nope', 'no', 'way', 'in', 'to', 'stop', 'just', 'have', 'to', 'put', 'up', 'wiv', 'it']"
829,i recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad  trust me,neutral,26,11,0,0,[],0,"['i', 'recommend', 'returning', 'your', 'broken', 'duck', 'toy', 'with', 'the', 'batteis', 'it', 'came', 'with', 'or', 'the', 'person', 'who', 'your', 'giving', 'it', 'to', 'may', 'get', 'mad', 'trust', 'me']","['i', 'recommend', 'returning', 'your', 'broken', 'duck', 'toy', 'with', 'the', 'batteis', 'it', 'came', 'with', 'or', 'the', 'person', 'who', 'your', 'giving', 'it', 'to', 'may', 'get', 'mad', 'trust', 'me']"
830, not so much a substitute as a variation ate too much too oof,neutral,13,5,0,0,[],0,"['', 'not', 'so', 'much', 'a', 'substitute', 'as', 'a', 'variation', 'ate', 'too', 'much', 'too', 'oof']","['', 'not', 'so', 'much', 'a', 'substitute', 'a', 'a', 'variation', 'ate', 'too', 'much', 'too', 'oof']"
831,such beautiful weather why are u sick baby    tanapolis,positive,11,2,0,1,[],0,"['such', 'beautiful', 'weather', 'why', 'are', 'u', 'sick', 'baby', 'tanapolis']","['such', 'beautiful', 'weather', 'why', 'are', 'u', 'sick', 'baby', 'tanapolis']"
832,oui mademoiselle you can barely turn around these days without bumping into one,neutral,13,3,0,0,[],0,"['oui', 'mademoiselle', 'you', 'can', 'barely', 'turn', 'around', 'these', 'days', 'without', 'bumping', 'into', 'one']","['oui', 'mademoiselle', 'you', 'can', 'barely', 'turn', 'around', 'these', 'day', 'without', 'bumping', 'into', 'one']"
833,flickr pics chester zoo danwtmoon posted a photo   welcome to chester zoo by jockey  ,neutral,15,3,0,0,[],0,"['flickr', 'pics', 'chester', 'zoo', 'danwtmoon', 'posted', 'a', 'photo', 'welcome', 'to', 'chester', 'zoo', 'by', 'jockey', '']","['flickr', 'pic', 'chester', 'zoo', 'danwtmoon', 'posted', 'a', 'photo', 'welcome', 'to', 'chester', 'zoo', 'by', 'jockey', '']"
834,woke up and watched jon and kate plus eight i tried to pretend like they were still a normail family,neutral,20,7,0,0,[],0,"['woke', 'up', 'and', 'watched', 'jon', 'and', 'kate', 'plus', 'eight', 'i', 'tried', 'to', 'pretend', 'like', 'they', 'were', 'still', 'a', 'normail', 'family']","['woke', 'up', 'and', 'watched', 'jon', 'and', 'kate', 'plus', 'eight', 'i', 'tried', 'to', 'pretend', 'like', 'they', 'were', 'still', 'a', 'normail', 'family']"
835,youre a freak,neutral,3,1,0,0,[],0,"['youre', 'a', 'freak']","['youre', 'a', 'freak']"
836,i dont even know now lenaaa  when you going clothes show,neutral,11,4,0,0,[],0,"['i', 'dont', 'even', 'know', 'now', 'lenaaa', 'when', 'you', 'going', 'clothes', 'show']","['i', 'dont', 'even', 'know', 'now', 'lenaaa', 'when', 'you', 'going', 'clothes', 'show']"
837,jane yay buti nagustuhan nyo isang bar lang enclosed ko sa mail  to test if matutunaw or hindi next time uli,neutral,21,3,0,0,[],0,"['jane', 'yay', 'buti', 'nagustuhan', 'nyo', 'isang', 'bar', 'lang', 'enclosed', 'ko', 'sa', 'mail', 'to', 'test', 'if', 'matutunaw', 'or', 'hindi', 'next', 'time', 'uli']","['jane', 'yay', 'buti', 'nagustuhan', 'nyo', 'isang', 'bar', 'lang', 'enclosed', 'ko', 'sa', 'mail', 'to', 'test', 'if', 'matutunaw', 'or', 'hindi', 'next', 'time', 'uli']"
838,memories,neutral,1,0,0,0,[],0,['memories'],['memory']
839,yep nothing to worry about,positive,5,1,0,0,[],0,"['yep', 'nothing', 'to', 'worry', 'about']","['yep', 'nothing', 'to', 'worry', 'about']"
840,back to work tomorrow  whose idea was it to go back on a saturday oh wait that would be mine fail,negative,21,8,0,0,[],0,"['back', 'to', 'work', 'tomorrow', 'whose', 'idea', 'was', 'it', 'to', 'go', 'back', 'on', 'a', 'saturday', 'oh', 'wait', 'that', 'would', 'be', 'mine', 'fail']","['back', 'to', 'work', 'tomorrow', 'whose', 'idea', 'wa', 'it', 'to', 'go', 'back', 'on', 'a', 'saturday', 'oh', 'wait', 'that', 'would', 'be', 'mine', 'fail']"
841, going to start very small like 010 or 050  then slowly to higher stakes,neutral,14,4,0,0,[],0,"['', 'going', 'to', 'start', 'very', 'small', 'like', '010', 'or', '050', 'then', 'slowly', 'to', 'higher', 'stakes']","['', 'going', 'to', 'start', 'very', 'small', 'like', '010', 'or', '050', 'then', 'slowly', 'to', 'higher', 'stake']"
842,make a videoblog,neutral,3,1,0,0,[],0,"['make', 'a', 'videoblog']","['make', 'a', 'videoblog']"
843,reading evermore by lynn viehl,neutral,5,1,0,0,[],0,"['reading', 'evermore', 'by', 'lynn', 'viehl']","['reading', 'evermore', 'by', 'lynn', 'viehl']"
844,wow what a storm we just had now no power,positive,10,5,0,0,[],0,"['wow', 'what', 'a', 'storm', 'we', 'just', 'had', 'now', 'no', 'power']","['wow', 'what', 'a', 'storm', 'we', 'just', 'had', 'now', 'no', 'power']"
845,getting my phone back this week  yeeeewww,positive,7,2,0,0,[],0,"['getting', 'my', 'phone', 'back', 'this', 'week', 'yeeeewww']","['getting', 'my', 'phone', 'back', 'this', 'week', 'yeeeewww']"
846,back from school  daily show was amazing  gonna watch it again later i think xd,positive,15,5,0,0,[],0,"['back', 'from', 'school', 'daily', 'show', 'was', 'amazing', 'gonna', 'watch', 'it', 'again', 'later', 'i', 'think', 'xd']","['back', 'from', 'school', 'daily', 'show', 'wa', 'amazing', 'gonna', 'watch', 'it', 'again', 'later', 'i', 'think', 'xd']"
847,breez yer please do have a good day,positive,8,1,0,0,[],0,"['breez', 'yer', 'please', 'do', 'have', 'a', 'good', 'day']","['breez', 'yer', 'please', 'do', 'have', 'a', 'good', 'day']"
848,musicmonday epic song y   lights and sounds by yellowcard  ,neutral,12,2,1,0,[],0,"['musicmonday', 'epic', 'song', 'y', 'lights', 'and', 'sounds', 'by', 'yellowcard', '']","['musicmonday', 'epic', 'song', 'y', 'light', 'and', 'sound', 'by', 'yellowcard', '']"
849,hot cuppa coffee made with milk  fortified with monins irish coffee syrup bliss,positive,14,2,0,0,[],0,"['hot', 'cuppa', 'coffee', 'made', 'with', 'milk', 'fortified', 'with', 'monins', 'irish', 'coffee', 'syrup', 'bliss']","['hot', 'cuppa', 'coffee', 'made', 'with', 'milk', 'fortified', 'with', 'monins', 'irish', 'coffee', 'syrup', 'bliss']"
850,right im out of here peeps i hope  fixes twitter mobile so i can tweet from the race mtwitter has been down for 4 days  fail,positive,26,13,1,0,[],0,"['right', 'im', 'out', 'of', 'here', 'peeps', 'i', 'hope', 'fixes', 'twitter', 'mobile', 'so', 'i', 'can', 'tweet', 'from', 'the', 'race', 'mtwitter', 'has', 'been', 'down', 'for', '4', 'days', 'fail']","['right', 'im', 'out', 'of', 'here', 'peep', 'i', 'hope', 'fix', 'twitter', 'mobile', 'so', 'i', 'can', 'tweet', 'from', 'the', 'race', 'mtwitter', 'ha', 'been', 'down', 'for', '4', 'day', 'fail']"
851,my anticipated meet up with tapan parikh is no more  apparently he wont pass by nairobi and will head straight from mombasa,neutral,22,10,0,0,[],0,"['my', 'anticipated', 'meet', 'up', 'with', 'tapan', 'parikh', 'is', 'no', 'more', 'apparently', 'he', 'wont', 'pass', 'by', 'nairobi', 'and', 'will', 'head', 'straight', 'from', 'mombasa']","['my', 'anticipated', 'meet', 'up', 'with', 'tapan', 'parikh', 'is', 'no', 'more', 'apparently', 'he', 'wont', 'pas', 'by', 'nairobi', 'and', 'will', 'head', 'straight', 'from', 'mombasa']"
852,watching army wives and it always makes me cry,negative,9,3,0,0,[],0,"['watching', 'army', 'wives', 'and', 'it', 'always', 'makes', 'me', 'cry']","['watching', 'army', 'wife', 'and', 'it', 'always', 'make', 'me', 'cry']"
853,productive day 1,positive,3,0,0,0,[],0,"['productive', 'day', '1']","['productive', 'day', '1']"
854,rest in peace  adam 12  glenn epps gone but never forgotten what a week loud in da air 4 ya,neutral,21,4,0,0,[],0,"['rest', 'in', 'peace', 'adam', '12', 'glenn', 'epps', 'gone', 'but', 'never', 'forgotten', 'what', 'a', 'week', 'loud', 'in', 'da', 'air', '4', 'ya']","['rest', 'in', 'peace', 'adam', '12', 'glenn', 'epps', 'gone', 'but', 'never', 'forgotten', 'what', 'a', 'week', 'loud', 'in', 'da', 'air', '4', 'ya']"
855,gotta love the summer,positive,4,1,0,0,[],0,"['gotta', 'love', 'the', 'summer']","['gotta', 'love', 'the', 'summer']"
856,marking going ok so far as and bs so far - relieved it looks like i have future programmers in class,neutral,21,6,0,0,[],0,"['marking', 'going', 'ok', 'so', 'far', 'as', 'and', 'bs', 'so', 'far', 'relieved', 'it', 'looks', 'like', 'i', 'have', 'future', 'programmers', 'in', 'class']","['marking', 'going', 'ok', 'so', 'far', 'a', 'and', 'b', 'so', 'far', 'relieved', 'it', 'look', 'like', 'i', 'have', 'future', 'programmer', 'in', 'class']"
857, alas no its just a normal night  monday is quiz night,neutral,11,3,0,0,[],0,"['', 'alas', 'no', 'its', 'just', 'a', 'normal', 'night', 'monday', 'is', 'quiz', 'night']","['', 'ala', 'no', 'it', 'just', 'a', 'normal', 'night', 'monday', 'is', 'quiz', 'night']"
